,HDR HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA,Date,Time Step,CCGT,Oil,Coal,Nuclear,Wind,Pumped Storage,Hydro (non pumped storage),OCGT,Other,France,Northern Ireland,Netherlands,Ireland,Biomass,Belgium,Solar,TimeofDay,Total Generated (MWh),,,Total Generated (kWh),,,Residential Consumption (kWh),Non Res (kW),ConsumptionPerCust (kW),,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,,20180616,1.5,10660,0,0,6987,2067,0,76,0,127,1504,243,759,501,862.5,0,0,24,23786.5,0,,23786500,,,8735402.118,15051097.88,0.332588655,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,,20180616,3.5,10168,0,0,6940,2014,0,75,0,127,1504,244,758,504,864,0,0,1,23198,0,,23198000,,,8519280.194,14678719.81,0.324360104,,,,,,,,,,,,,,,,,,,,,,,,,,,
3985,,20180616,5.5,9877.5,0,0,6788.5,2060.5,0,73.5,0,127,1504,244,566,504,867,0,0,2,22612,0,,22612000,,,8304076.375,14307923.63,0.316166509,,,,,,,,,,,,,,,,,,,,,,,,,,,
3986,,20180616,7.5,9296,0,0,6792,2232,0,72.5,0,127.5,1456,244,539,504,866,0,2,3,22131,0,,22131000,,,8127432.968,14003567.03,0.30944105,,,,,,,,,,,,,,,,,,,,,,,,,,,
3987,,20180616,9.5,8972,0,0,6793,2516.5,0,71.5,0,127,1456,244,300,504,865,0,0.5,4,21849.5,0,,21849500,,,8024054.341,13825445.66,0.305505048,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,,20180616,11.5,8328,0,0,6799,2868.5,0,70.5,0,127,1456,232,302,504,868,0,2.5,5,21557.5,0,,21557500,,,7916819.674,13640680.33,0.301422233,,,,,,,,,,,,,,,,,,,,,,,,,,,
3989,,20180616,13.5,8615,0,0,6862.5,2991,0,127,0,127,1504,156,753,504,866.5,0,67,6,22573,0,,22573000,,,8289753.937,14283246.06,0.315621202,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990,,20180616,15.5,8841.5,0,0,7019,3636,270,181,0,127,1503,215,759,491,862,0,417.5,7,24322,0,,24322000,,,8932060.216,15389939.78,0.340076147,,,,,,,,,,,,,,,,,,,,,,,,,,,
3991,,20180616,17.5,10646.5,0,0,7030,3753.5,293,242.5,0,126.5,1898,195,949,328,852,0,1038.5,8,27352.5,0,,27352500,,,10044987.13,17307512.87,0.382449339,,,,,,,,,,,,,,,,,,,,,,,,,,,
3992,,20180616,19.5,12068,0,0,7028,3393,335,195,0,127,1898,94,950,142,852,0,1411,9,28493,0,,28493000,,,10463826.65,18029173.35,0.398396088,,,,,,,,,,,,,,,,,,,,,,,,,,,
3993,,20180616,21.5,11919.5,0,0,7029.5,3663.5,359,153.5,0,128,1898,165,950,99,845,0,2780,10,29990,0,,29990000,,,11013587.94,18976412.06,0.419327508,,,,,,,,,,,,,,,,,,,,,,,,,,,
3994,,20180616,23.5,11131,0,0,7032.5,4008,311,115,0,127,1898,201,950,49,847.5,0,3390,11,30060,0,,30060000,,,11039294.88,19020705.12,0.420306265,,,,,,,,,,,,,,,,,,,,,,,,,,,
3995,,20180616,25.5,10870.5,0,0,7026,4003.5,363,82.5,0,127,1800,223,902,18,846,0,3685,12,29946.5,0,,29946500,,,10997612.91,18948887.09,0.418719281,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,,20180616,27.5,9768.5,0,0,7017.5,4269.5,258,76,0,128,1798,185,902,125,842,0,3945,13,29314.5,0,,29314500,,,10765515.96,18548984.04,0.409882502,,,,,,,,,,,,,,,,,,,,,,,,,,,
3997,,20180616,29.5,8847,0,0,6854.5,4286,265,76.5,0,127.5,1798,238,902,96,844,0,4025,14,28359.5,0,,28359500,,,10414799.84,17944700.16,0.396529459,,,,,,,,,,,,,,,,,,,,,,,,,,,
3998,,20180616,31.5,8203.5,0,0,6820,4510,323,90,0,127.5,1798,193,902,137,847.5,0,3227.5,15,27179,0,,27179000,,,9981270.644,17197729.36,0.380023419,,,,,,,,,,,,,,,,,,,,,,,,,,,
3999,,20180616,33.5,8322.5,0,107,6821.5,4844,307,149,0,128,1798,221,902,217,837.5,0,3765,16,28419.5,0,,28419500,,,10436834.36,17982665.64,0.397368393,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,,20180616,35.5,8643,0,269,6876,5583,317,238,0,127.5,1848,142,926,86,836.5,0,3550,17,29442,0,,29442000,,,10812339.32,18629660.68,0.411665238,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,,20180616,37.5,8562.5,0,269.5,7044.5,6047.5,328,284.5,0,128,1848,56,926,185,840.5,0,2955,18,29475,0,,29475000,,,10824458.3,18650541.7,0.412126652,,,,,,,,,,,,,,,,,,,,,,,,,,,
4002,,20180616,39.5,8627,0,275,7058.5,5820.5,390,272,0,127,1848,43,926,349,849.5,0,1950,19,28535.5,0,,28535500,,,10479434.43,18056065.57,0.398990334,,,,,,,,,,,,,,,,,,,,,,,,,,,
4003,,20180616,41.5,8468,0,274.5,7061,5521,386,280,0,127.5,1848,20,926,482,848,0,997,20,27239,0,,27239000,,,10003305.16,17235694.84,0.380862354,,,,,,,,,,,,,,,,,,,,,,,,,,,
4004,,20180616,43.5,8723.5,0,280.5,7059,5246,489,246,0,127.5,1848,64,926,504,843.5,0,319,21,26676,0,,26676000,,,9796547.912,16879452.09,0.37299035,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,,20180616,45.5,9173,0,368.5,7065,4452,482,213,0,127,1849,0,926,504,837.5,0,204,22,26201,0,,26201000,,,9622107.956,16578892.04,0.366348784,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006,,20180616,47.5,7219.5,0,454.5,7074.5,4456,0,202,0,128,1799,152,902,504,846.5,0,1.5,23,23739.5,0,,23739500,,,8718141.744,15021358.26,0.33193149,,,,,,,,,,,,,,,,,,,,,,,,,,,
4007,,20180617,1.5,5405.5,0,498,7074,4814,0,131.5,0,127.5,1504,208,757,504,773.5,0,0,24,21797,0,,21797000,,,8004774.136,13792225.86,0.30477098,,,,,,,,,,,,,,,,,,,,,,,,,,,
4008,,20180617,3.5,5177.5,0,243.5,7029.5,4579,0,121,0,127,1347,177,682,476,753.5,0,0,1,20713,0,,20713000,,,7606683.795,13106316.21,0.289614227,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,,20180617,5.5,5352.5,0,242,6853,4539,0,108,0,127,1346,74,679,382,780.5,0,0,2,20483,0,,20483000,,,7522218.132,12960781.87,0.286398311,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,,20180617,7.5,6018.5,0,244,6832,4024,0,104.5,0,127.5,1346,96,297,280,776,0,1,3,20146.5,0,,20146500,,,7398641.195,12747858.81,0.281693286,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,,20180617,9.5,5899,0,291,6835.5,3859,0,97,0,127.5,1346,120,294,235,770.5,0,0.5,4,19875,99999,,19875000,,,7298934.989,12576065.01,0.277897107,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,,20180617,11.5,5700,0,242.5,6839,3702,0,99.5,0,127.5,1346,149,294,342,775.5,0,4.5,5,19621.5,99999,,19621500,,,7205839.138,12415660.86,0.274352608,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,,20180617,13.5,6365,0,281.5,6931.5,3457.5,0,100.5,0,127,1345,196,294,495,679.5,0,89,6,20361.5,0,,20361500,,,7477598.227,12883901.77,0.284699468,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,,20180617,15.5,7230,0,242,7069,3364.5,0,116,0,128,1403,194,445,481,656,0,432,7,21760.5,0,,21760500,,,7991369.802,13769130.2,0.304260628,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,,20180617,17.5,8159.5,0,241.5,7073,3121,494,124,0,127,1453,195,733,314,694.5,0,1123.5,8,23853,0,,23853000,,,8759823.712,15093176.29,0.333518475,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,,20180617,19.5,9708,0,243.5,7069.5,2914,541,218.5,0,127.5,1650,155,828,141,721,0,2005,9,26322,0,,26322000,,,9666544.24,16655455.76,0.368040636,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,,20180617,21.5,10233.5,0,242.5,7067,2990.5,675,202.5,0,127.5,1897,127,949,62,722.5,0,2970,10,28266,0,,28266000,,,10380462.71,17885537.29,0.395222119,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018,,20180617,23.5,10992.5,0,224,7080.5,2941.5,716,181.5,0,127,1898,160,950,0,718.5,0,3700,11,29689.5,0,,29689500,,,10903231.72,18786268.28,0.415125844,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,,20180617,25.5,11489.5,0,0,7078,3160.5,655,142,0,127,1898,139,950,10,719,0,3890,12,30258,0,,30258000,,,11112008.8,19145991.2,0.42307475,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,,20180617,27.5,10950,0,0,7071,3541,572,81.5,0,127,1798,123,902,64,716.5,0,3665,13,29611,0,,29611000,,,10874403.22,18736596.78,0.414028238,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,,20180617,29.5,10586,0,0,7064,3714.5,319,82.5,0,127,1798,84,902,258,785,0,3275,14,28995,0,,28995000,,,10648182.14,18346817.86,0.405415175,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,,20180617,31.5,10667,0,0,6948,4128,324,93.5,0,127,1796,141,902,293,821,0,2406.5,15,28647,0,,28647000,,,10520381.92,18126618.08,0.400549354,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,,20180617,33.5,10831,0,0,6836.5,4878,336,139.5,0,127,1996,162,999,266,836.5,0,2190,16,29597.5,0,,29597500,,,10869445.45,18728054.55,0.413839477,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024,,20180617,35.5,11373,0,0,6825,4973.5,315,289,0,128,1996,168,1000,159,879.5,0,1665,17,29771,0,,29771000,,,10933161.94,18837838.06,0.416265397,,,,,,,,,,,,,,,,,,,,,,,,,,,
4025,,20180617,37.5,11456.5,0,0,6810.5,5219.5,390,311.5,0,126.5,1996,185,1000,293,941.5,0,1160,18,29890,0,,29890000,,,10976863.74,18913136.26,0.417929284,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,,20180617,39.5,10406,0,0,6821,5969,630,268,0,126.5,1996,204,1000,498,889,0,730.5,19,29538,0,,29538000,,,10847594.55,18690405.45,0.413007534,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027,,20180617,41.5,9884.5,0,0,6979,5951.5,504,230,0,127,1996,204,1000,504,851,0,366,20,28597,0,,28597000,,,10502019.82,18094980.18,0.399850242,,,,,,,,,,,,,,,,,,,,,,,,,,,
4028,,20180617,43.5,9499.5,0,120.5,6984,5744.5,328,123.5,0,127.5,1898,204,951,504,857.5,0,107.5,21,27449.5,0,,27449500,,,10080609.61,17368890.39,0.383805616,,,,,,,,,,,,,,,,,,,,,,,,,,,
4029,,20180617,45.5,7931.5,0,346.5,6971.5,5793,186,81.5,0,127,1799,192,903,504,851.5,0,122.75,22,25809.25,0,,25809250,,,9478240.898,16331009.1,0.36087124,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030,,20180617,47.5,5717,0,483.5,6954,5571.5,0,73,0,127,1455,201,736,504,849,0,2.5,23,22673.5,0,,22673500,,,8326661.759,14346838.24,0.317026417,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031,,20180618,1.5,4857.5,0,358,6634.5,5625.5,0,73,0,127,1454,202,734,504,842,0,0,24,21411.5,0,,21411500,,,7863202.34,13548297.66,0.299380825,,,,,,,,,,,,,,,,,,,,,,,,,,,
4032,,20180618,3.5,4929.5,0,242.5,6619.5,5332.5,0,73.5,0,127,1346,202,682,504,852,0,0,1,20910.5,0,,20910500,,,7679214.092,13231285.91,0.292375721,,,,,,,,,,,,,,,,,,,,,,,,,,,
4033,,20180618,5.5,4777,0,241.5,6618.5,5242.5,0,69.5,0,127,1346,202,682,504,830,0,0,2,20640,0,,20640000,,,7579875.128,13060124.87,0.288593523,,,,,,,,,,,,,,,,,,,,,,,,,,,
4034,,20180618,7.5,4962.5,0,314.5,6486.5,5126,0,48,0,127,1346,202,581,504,821,0,0.5,3,20519,0,,20519000,,,7535438.844,12983561.16,0.286901672,,,,,,,,,,,,,,,,,,,,,,,,,,,
4035,,20180618,9.5,4911,0,338,6396.5,5116,0,48,0,127,1346,160,580,482,905,0,0.5,4,20410,0,,20410000,,,7495409.465,12914590.54,0.285377607,,,,,,,,,,,,,,,,,,,,,,,,,,,
4036,,20180618,11.5,5717.5,0,470.5,6397,4900.5,0,50,0,127,1347,178,498,501,983.5,0,1.5,5,21171.5,0,,21171500,,,7775064.257,13396435.74,0.296025086,,,,,,,,,,,,,,,,,,,,,,,,,,,
4037,,20180618,13.5,8228.5,0,644.5,6415,4980,95,91.5,0,127,802,259,780,498,1085.5,0,88,6,24094,0,,24094000,,,8848329.037,15245670.96,0.336888195,,,,,,,,,,,,,,,,,,,,,,,,,,,
4038,,20180618,15.5,11340.5,0,590.5,6586.5,5554,475,128.5,0,127,1000,121,894,302,1366,0,501.5,7,28986.5,0,,28986500,,,10645060.58,18341439.42,0.405296326,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039,,20180618,17.5,12194,0,580.5,6623.5,6062,424,143.5,0,127,1000,16,910,33,1896.5,0,1212,8,31222,0,,31222000,,,11466030.1,19755969.9,0.436553633,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040,,20180618,19.5,12002,0,516,6626,5879,404,164.5,0,127,1000,0,950,0,2009.5,0,2105,9,31783,0,,31783000,,,11672052.87,20110947.13,0.444397672,,,,,,,,,,,,,,,,,,,,,,,,,,,
4041,,20180618,21.5,11394,0,516,6622,5459.5,356,161.5,0,127,1000,0,880,70,1951.5,0,3625,10,32162.5,0,,32162500,,,11811421.21,20351078.79,0.449703934,,,,,,,,,,,,,,,,,,,,,,,,,,,
4042,,20180618,23.5,10899.5,0,508,6617,5464.5,383,55.5,0,126.5,1000,0,828,23,1866.5,0,5160,11,32931.5,0,,32931500,,,12093830.32,20837669.68,0.46045628,,,,,,,,,,,,,,,,,,,,,,,,,,,
4043,,20180618,25.5,11090.5,0,275.5,6620,5504,361,50.5,0,126.5,1000,27,745,0,1877,0,6630,12,34307,0,,34307000,,,12598971.71,21708028.29,0.479688857,,,,,,,,,,,,,,,,,,,,,,,,,,,
4044,,20180618,27.5,10793,0,347,6610.5,5490,328,50.5,0,126.5,1000,25,735,0,1845.5,0,7035,13,34386,0,,34386000,,,12627983.82,21758016.18,0.480793454,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045,,20180618,29.5,10970,0,436.5,6566,5570,337,51,0,127,1000,38,893,0,1619.5,0,6905,14,34513,0,,34513000,,,12674623.56,21838376.44,0.482569199,,,,,,,,,,,,,,,,,,,,,,,,,,,
4046,,20180618,31.5,12092,0,452,6404.5,5655,418,57.5,0,127,998,0,938,0,1612,0,6137,15,34891,0,,34891000,,,12813441.04,22077558.96,0.487854488,,,,,,,,,,,,,,,,,,,,,,,,,,,
4047,,20180618,33.5,12953,0,451,6336,6567,387,63.5,0,127,1000,1,900,3,1875,0,4790,16,35453.5,0,,35453500,,,13020014.67,22433485.33,0.4957195,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048,,20180618,35.5,13157.5,0,451,6336,7048.5,487,131.5,0,127,1000,0,999,231,2010,0,3615,17,35593.5,0,,35593500,,,13071428.55,22522071.45,0.497677014,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049,,20180618,37.5,12889,0,446,6347,7720,369,159,0,127,1000,0,1000,446,2005.5,0,2340,18,34848.5,0,,34848500,,,12797833.26,22050666.74,0.487260242,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050,,20180618,39.5,12073,0,444.5,6480.5,7346.5,453,154.5,0,127,1000,0,1000,502,1975,0,1310,19,32866,0,,32866000,,,12069775.97,20796224.03,0.459540443,,,,,,,,,,,,,,,,,,,,,,,,,,,
4051,,20180618,41.5,11171,0,450.5,6525,7163,322,98,0,127,1000,0,1000,502,1711,0,557,20,30626.5,0,,30626500,,,11247337.48,19379162.52,0.428227207,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052,,20180618,43.5,10238,0,459,6564.5,7351,359,72.5,0,59.5,1000,0,1000,480,1699,0,136.5,21,29419,0,,29419000,,,10803892.75,18615107.25,0.411343647,,,,,,,,,,,,,,,,,,,,,,,,,,,
4053,,20180618,45.5,8832,0,480.5,6565.5,7252.5,296,57,0,25.5,903,0,903,425,1512,0,11,22,27263,0,,27263000,,,10012118.97,17250881.03,0.381197928,,,,,,,,,,,,,,,,,,,,,,,,,,,
4054,,20180618,47.5,6562.5,0,484.5,6560,6965,41,55,0,24.5,752,3,759,481,1098.5,0,3,23,23789,0,,23789000,,,8736320.223,15052679.78,0.332623611,,,,,,,,,,,,,,,,,,,,,,,,,,,
4055,,20180619,1.5,4849.5,0,485,6559.5,7073,0,54,0,25,702,6,710,504,1045,0,0,24,22013,0,,22013000,,,8084098.41,13928901.59,0.307791145,,,,,,,,,,,,,,,,,,,,,,,,,,,
4056,,20180619,3.5,5426,0,484,6505.5,6772.5,0,55.5,0,25.5,702,0,710,504,1089,0,0,1,22274,0,,22274000,,,8179948.575,14094051.43,0.311440511,,,,,,,,,,,,,,,,,,,,,,,,,,,
4057,,20180619,5.5,5334,0,486,6464,6496,0,56,0,25.5,702,21,710,504,1097.5,0,0,2,21896,0,,21896000,,,8041131.095,13854868.91,0.306155222,,,,,,,,,,,,,,,,,,,,,,,,,,,
4058,,20180619,7.5,6237.5,0,553,6282,5396.5,0,55,0,25,702,0,710,500,1122.5,0,1,3,21584.5,0,,21584500,,,7926735.208,13657764.79,0.301799753,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059,,20180619,9.5,6633.5,0,548,6266,4590,0,55,0,25.5,702,0,710,482,1098.5,0,0.5,4,21111,0,,21111000,,,7752846.115,13358153.89,0.295179161,,,,,,,,,,,,,,,,,,,,,,,,,,,
4060,,20180619,11.5,7454.5,0,498.5,6267,4144,0,55,0,25,751,0,758,494,1115,0,2,5,21564,0,,21564000,,,7919206.747,13644793.25,0.301513117,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061,,20180619,13.5,11074,0,504,6297.5,3686.5,253,84.5,0,25,900,25,901,325,1416.5,0,110.5,6,25602.5,0,,25602500,,,9402313.612,16200186.39,0.357980411,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062,,20180619,15.5,15859,0,564.5,6474.5,3085,399,314,0,25.5,1000,0,854,109,1806,0,611,7,31101.5,0,,31101500,,,11421777.44,19679722.56,0.434868773,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063,,20180619,17.5,17651,0,582.5,6504,2817.5,458,494,0,25,1000,0,832,0,2012,0,1330,8,33706,0,,33706000,,,12378259.26,21327740.74,0.471285528,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064,,20180619,19.5,18139.5,0,331.5,6502.5,2481.5,732,522,0,25,1000,0,999,0,1992.5,0,1945.5,9,34671,0,,34671000,,,12732647.8,21938352.2,0.484778394,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065,,20180619,21.5,18186,0,271,6511.5,2440,599,230,0,25,1000,0,1000,0,1942,0,3265,10,35469.5,0,,35469500,,,13025890.54,22443609.46,0.495943216,,,,,,,,,,,,,,,,,,,,,,,,,,,
4066,,20180619,23.5,18087.5,0,276.5,6499.5,2047,606,197.5,0,19,1000,0,1000,0,1924,0,1919,11,33576,0,,33576000,,,12330517.79,21245482.21,0.469467836,,,,,,,,,,,,,,,,,,,,,,,,,,,
4067,,20180619,25.5,18156.5,0,248,6500,2154.5,462,449,0,24.5,750,0,749,0,1904,0,4375,12,35772.5,0,,35772500,,,13137164.87,22635335.13,0.500179836,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068,,20180619,27.5,18365,0,6,6498.5,2071,570,433,0,25,1000,0,766,0,1936,0,4355,13,36025.5,0,,36025500,,,13230077.1,22795422.9,0.503717344,,,,,,,,,,,,,,,,,,,,,,,,,,,
4069,,20180619,29.5,18350.5,0,0,6356.5,2182,402,334,0,25,1000,0,991,0,1921.5,0,4180,14,35742.5,0,,35742500,,,13126147.61,22616352.39,0.499760369,,,,,,,,,,,,,,,,,,,,,,,,,,,
4070,,20180619,31.5,18392.5,0,0,6310.5,2120.5,779,192.5,0,25.5,1000,0,969,0,1918,0,3898,15,35605.5,0,,35605500,,,13075835.46,22529664.54,0.497844801,,,,,,,,,,,,,,,,,,,,,,,,,,,
4071,,20180619,33.5,18788.5,0,0,6333,1893.5,1050,380,0,25,1000,0,1000,76,1896.5,0,3620,16,36062.5,0,,36062500,,,13243665.06,22818834.94,0.504234687,,,,,,,,,,,,,,,,,,,,,,,,,,,
4072,,20180619,35.5,18971.5,0,0,6384,1973,1522,515.5,0,25,1000,0,1000,46,1961,0,3155,17,36553,0,,36553000,,,13423797.26,23129202.74,0.511092978,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073,,20180619,37.5,18370,0,0,6620.5,2862,1106,534.5,0,26,1000,49,1000,113,1848,0,2515,18,36044,0,,36044000,,,13236871.08,22807128.92,0.503976015,,,,,,,,,,,,,,,,,,,,,,,,,,,
4074,,20180619,39.5,17449.5,0,0,6674,4010.5,544,155.5,0,26,1000,114,1000,315,2034.5,0,1570,19,34893,0,,34893000,,,12814175.52,22078824.48,0.487882452,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075,,20180619,41.5,15554,0,1,6683,4964,295,98,0,26,1000,104,1000,495,1956,0,820,20,32996,0,,32996000,,,12117517.43,20878482.57,0.461358135,,,,,,,,,,,,,,,,,,,,,,,,,,,
4076,,20180619,43.5,13530.5,0,210,6685,5539,323,60.5,0,26,1000,115,1000,502,1881.5,0,220.5,21,31093,0,,31093000,,,11418655.88,19674344.12,0.434749924,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,,20180619,45.5,11069,0,547.5,6686.5,5682.5,263,41,0,26,1000,116,1000,504,1670.5,0,233,22,28839,0,,28839000,,,10590892.38,18248107.62,0.403233945,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078,,20180619,47.5,7933,0,835.5,6698,6012,0,41.5,0,25.5,902,116,903,504,1197,0,2,23,25169.5,0,,25169500,,,9243297.821,15926202.18,0.351926099,,,,,,,,,,,,,,,,,,,,,,,,,,,
4079,,20180620,1.5,6023,0,892.5,6654,6151,0,42.5,0,25.5,753,116,711,504,1286.5,0,0,24,23159,0,,23159000,,,8504957.756,14654042.24,0.323814797,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,,20180620,3.5,5653,0,939,6502,5990.5,0,46.5,0,26,752,116,710,504,1330,0,0,1,22569,0,,22569000,,,8288284.969,14280715.03,0.315565273,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,,20180620,5.5,4901.5,0,938,6504.5,6214,0,44,0,26,752,116,710,504,1105.5,0,0,2,21815.5,0,,21815500,,,8011568.113,13803931.89,0.305029652,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,,20180620,7.5,4721,0,941.5,6568.5,6103.5,0,41,0,26,752,116,764,500,1039,0,1,3,21573.5,0,,21573500,,,7922695.546,13650804.45,0.301645949,,,,,,,,,,,,,,,,,,,,,,,,,,,
4083,,20180620,9.5,4673,0,938.5,6734.5,6004.5,0,38.5,0,26,752,116,509,489,983.5,0,0.5,4,21265,0,,21265000,,,7809401.385,13455598.62,0.297332426,,,,,,,,,,,,,,,,,,,,,,,,,,,
4084,,20180620,11.5,5021,0,949.5,6743,6326.5,0,55.5,0,25,801,116,276,499,1033,0,1.5,5,21847,0,,21847000,,,8023136.236,13823863.76,0.305470092,,,,,,,,,,,,,,,,,,,,,,,,,,,
4085,,20180620,13.5,6579,0,947,6753,6851.5,101,56,0,26,902,112,883,491,1205.5,0,77,6,24984,0,,24984000,,,9175174.428,15808825.57,0.349332393,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,,20180620,15.5,11903.5,0,941,6752,6912.5,352,92,0,26,474,0,226,266,1299,0,385,7,29629,0,,29629000,,,10881013.57,18747986.43,0.414279918,,,,,,,,,,,,,,,,,,,,,,,,,,,
4087,,20180620,17.5,13361.5,0,753.5,6752,6855,315,191.5,0,25,999,0,192,25,1335,0,941.5,8,31746,0,,31746000,,,11658464.91,20087535.09,0.443880329,,,,,,,,,,,,,,,,,,,,,,,,,,,
4088,,20180620,19.5,13810.5,0,390,6801,6598,431,272,0,25,1000,0,407,0,1409.5,0,1958.5,9,33102.5,0,,33102500,,,12156628.7,20945871.3,0.462847244,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,,20180620,21.5,13774,0,87.5,6885.5,6729,339,305,0,25.5,1000,0,514,0,1422,0,2660,10,33741.5,0,,33741500,,,12391296.35,21350203.65,0.471781898,,,,,,,,,,,,,,,,,,,,,,,,,,,
4090,,20180620,23.5,13692,0,0,6940,6695,329,219.5,0,25.5,1000,0,689,0,1346,0,3315,11,34251,0,,34251000,,,12578406.15,21672593.85,0.478905851,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091,,20180620,25.5,13830.5,0,0,6976,6565,353,113.5,0,25,1000,0,783,0,1424.5,0,4190,12,35260.5,0,,35260500,,,12949136.96,22311363.04,0.493020927,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,,20180620,27.5,13662.5,0,0,7023,6455.5,340,50.5,0,25.5,999,0,982,0,1389.5,0,4490,13,35417.5,0,,35417500,,,13006793.96,22410706.04,0.495216139,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,,20180620,29.5,13475.5,0,0,7024.5,6563.5,316,50,0,26,1000,0,997,0,1383.5,0,4775,14,35611,0,,35611000,,,13077855.29,22533144.71,0.497921704,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094,,20180620,31.5,14233.5,0,0,7041.5,6262,386,84.5,0,26,999,0,555,0,1393,0,4613,15,35593.5,0,,35593500,,,13071428.55,22522071.45,0.497677014,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,,20180620,33.5,15545.5,0,0,7072.5,5417,461,247,0,26,998,0,691,0,1414,0,4340,16,36212,0,,36212000,,,13298567.74,22913432.26,0.506325032,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,,20180620,35.5,16462,0,0,7104.5,4740,522,305.5,0,25,800,0,757,0,1472,0,3925,17,36113,0,,36113000,,,13262210.78,22850789.22,0.50494079,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,,20180620,37.5,16708.5,0,0,7126,4203,402,328,0,25.5,1000,0,950,72,1477.5,0,3150,18,35442.5,0,,35442500,,,13015975.01,22426524.99,0.495565695,,,,,,,,,,,,,,,,,,,,,,,,,,,
4098,,20180620,39.5,16646,0,0,7140.5,3932.5,410,317,0,26,1000,0,920,54,1472.5,0,1930,19,33848.5,0,,33848500,,,12430591.24,21417908.76,0.473277998,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099,,20180620,41.5,15728.5,0,0,7165.5,3935.5,476,268,0,25.5,1000,0,859,183,1447,0,947,20,32035,0,,32035000,,,11764597.85,20270402.15,0.447921198,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,,20180620,43.5,14967,0,23.5,7179.5,3988,494,139,0,26,950,0,552,323,1502,0,282.5,21,30426.5,0,,30426500,,,11173889.08,19252610.92,0.425430758,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,,20180620,45.5,13218,0,385,7190.5,3756,445,72,0,25.5,900,0,102,340,1541.5,0,175.5,22,28151,0,,28151000,,,10338229.88,17812770.12,0.393614161,,,,,,,,,,,,,,,,,,,,,,,,,,,
