0,203.0
1,211.0
2,212.0
3,213.0
4,214.0
5,213.0
6,208.0
7,208.0
8,208.0
9,208.0
10,189.0
11,121.0
12,88.0
13,89.0
14,62.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,8.0
26,20.0
27,28.0
28,0.0
29,117.0
30,82.0
31,58.0
32,48.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,81.0
48,82.0
49,82.0
50,82.0
51,82.0
52,82.0
53,81.0
54,82.0
55,82.0
56,82.0
57,81.0
58,45.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,2.0
76,30.0
77,47.0
78,154.0
79,173.0
80,198.0
81,198.0
82,119.0
83,79.0
84,30.0
85,7.0
86,35.0
87,29.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,24.0
96,143.0
97,198.0
98,198.0
99,198.0
100,198.0
101,198.0
102,186.0
103,136.0
104,8.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,113.0
120,181.0
121,183.0
122,176.0
123,192.0
124,192.0
125,192.0
126,192.0
127,197.0
128,204.0
129,204.0
130,203.0
131,188.0
132,200.0
133,181.0
134,178.0
135,203.0
136,74.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,16.0
144,124.0
145,206.0
146,206.0
147,206.0
148,206.0
149,206.0
150,282.0
151,244.0
152,214.0
153,225.0
154,43.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,186.0
167,236.0
168,297.0
169,298.0
170,298.0
171,298.0
172,298.0
173,286.0
174,180.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,55.0
182,30.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,54.0
190,207.0
191,210.0
192,210.0
193,210.0
194,210.0
195,210.0
196,210.0
197,210.0
198,213.0
199,204.0
200,192.0
201,202.0
202,196.0
203,210.0
204,202.0
205,179.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,76.0
219,0.0
220,0.0
221,0.0
222,96.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,6.0
239,17.0
240,208.0
241,226.0
242,226.0
243,226.0
244,226.0
245,220.0
246,223.0
247,25.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,95.0
264,263.0
265,296.0
266,296.0
267,296.0
268,296.0
269,282.0
270,201.0
271,106.0
272,0.0
273,0.0
274,14.0
275,0.0
276,0.0
277,0.0
278,0.0
279,4.0
280,0.0
281,0.0
282,0.0
283,0.0
284,101.0
285,200.0
286,200.0
287,200.0
288,200.0
289,200.0
290,200.0
291,200.0
292,200.0
293,200.0
294,200.0
295,114.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,19.0
316,0.0
317,0.0
318,102.0
319,132.0
320,44.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,119.0
327,146.0
328,134.0
329,5.0
330,13.0
331,43.0
332,154.0
333,122.0
334,170.0
335,190.0
336,190.0
337,190.0
338,190.0
339,184.0
340,180.0
341,188.0
342,190.0
343,85.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,34.0
358,136.0
359,171.0
360,196.0
361,196.0
362,196.0
363,196.0
364,196.0
365,196.0
366,198.0
367,196.0
368,165.0
369,50.0
370,0.0
371,0.0
372,0.0
373,0.0
374,40.0
375,7.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,71.0
382,195.0
383,202.0
384,202.0
385,202.0
386,202.0
387,202.0
388,202.0
389,202.0
390,195.0
391,167.0
392,98.0
393,116.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,11.0
406,135.0
407,195.0
408,196.0
409,196.0
410,196.0
411,196.0
412,196.0
413,196.0
414,199.0
415,33.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,67.0
431,202.0
432,210.0
433,210.0
434,210.0
435,210.0
436,210.0
437,209.0
438,218.0
439,177.0
440,103.0
441,100.0
442,72.0
443,30.0
444,0.0
445,86.0
446,111.0
447,35.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,64.0
456,154.0
457,213.0
458,117.0
459,114.0
460,52.0
461,163.0
462,238.0
463,189.0
464,27.0
465,0.0
466,0.0
467,0.0
468,0.0
469,2.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,184.0
480,236.0
481,242.0
482,244.0
483,244.0
484,244.0
485,242.0
486,208.0
487,208.0
488,208.0
489,203.0
490,208.0
491,208.0
492,208.0
493,208.0
494,208.0
495,208.0
496,118.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,7.0
504,95.0
505,127.0
506,96.0
507,106.0
508,34.0
509,0.0
510,143.0
511,15.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,58.0
526,195.0
527,198.0
528,198.0
529,198.0
530,198.0
531,198.0
532,198.0
533,196.0
534,194.0
535,159.0
536,135.0
537,45.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,100.0
550,186.0
551,194.0
552,194.0
553,194.0
554,194.0
555,194.0
556,194.0
557,194.0
558,190.0
559,145.0
560,60.0
561,25.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,39.0
574,94.0
575,184.0
576,190.0
577,190.0
578,190.0
579,190.0
580,190.0
581,189.0
582,189.0
583,149.0
584,34.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,86.0
600,187.0
601,25.0
602,0.0
603,0.0
604,0.0
605,18.0
606,172.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,36.0
623,187.0
624,246.0
625,289.0
626,297.0
627,261.0
628,291.0
629,275.0
630,171.0
631,195.0
632,198.0
633,177.0
634,153.0
635,58.0
636,34.0
637,65.0
638,105.0
639,35.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,14.0
647,161.0
648,194.0
649,193.0
650,192.0
651,191.0
652,198.0
653,198.0
654,198.0
655,198.0
656,198.0
657,198.0
658,188.0
659,116.0
660,99.0
661,0.0
662,0.0
663,10.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,87.0
670,164.0
671,200.0
672,200.0
673,200.0
674,200.0
675,198.0
676,143.0
677,120.0
678,150.0
679,39.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,25.0
697,129.0
